,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTANCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
113,115,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,9,14,-0.21739129489603065,0.09956709913607316,14.4,38.888888888888886,44.648888888888884,14.4,84,231,2.4768518518518516,8,7.430555555555555
114,116,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,6,8,-0.14285713265306196,0.08917197395431864,10.214285714285714,16.783216783216783,20.86893106893107,10.214285714285714,24,157,1.7622377622377623,8,5.748251748251748
115,117,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,19,-0.9999999473684238,0.0922330092610048,9.3,31.72043010752688,35.44043010752688,9.3,59,206,2.2688172043010755,4,6.5
116,118,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,8,-0.3333333055555579,0.09917355289939213,14.125,32.743362831858406,38.393362831858404,14.125,37,121,2.0973451327433628,4,6.371681415929204
117,119,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,10,-0.3333333111111126,0.11111111028806585,8.642857142857142,38.01652892561984,41.47367178276269,8.642857142857142,46,135,2.2148760330578514,6,6.661157024793388
118,120,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,36,20,0.285714280612245,0.1393034822405386,8.571428571428571,44.44444444444444,47.87301587301587,8.571428571428571,160,402,2.433333333333333,2,7.283333333333333
119,121,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,17,55,-0.5277777704475309,0.12349914215523303,10.431372549019608,31.203007518796994,35.37555653840484,10.431372549019608,166,583,2.1447368421052633,0,6.665413533834586
120,122,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,9,48,-0.6842105143120962,0.11176470566320645,14.0,29.41176470588235,35.01176470588235,14.0,140,510,2.134453781512605,8,6.5588235294117645
121,123,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,37,65,-0.27450980123029606,0.09883720920655308,11.9,36.44957983193277,41.20957983193277,11.9,347,1032,2.2909663865546217,0,6.8728991596638656
122,124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,26,-0.677419332986473,0.08563535887946033,9.342857142857143,32.415902140672785,36.15304499781564,9.342857142857143,106,362,2.2660550458715596,1,6.675840978593272
123,125,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,25,17,0.1904761859410432,0.06451612893315495,12.5625,38.640132669983416,43.665132669983414,12.5625,233,651,2.2620232172470978,2,6.7893864013267
124,126,https://insights.blackcoffer.com/blockchain-in-fintech/,15,14,0.034482757431629055,0.05719921093254594,12.702702702702704,32.12765957446808,37.208740655549164,12.702702702702704,151,507,2.234042553191489,2,7.138297872340425
125,127,https://insights.blackcoffer.com/blockchain-for-payments/,22,29,-0.1372548992695118,0.08885017406123663,10.958333333333334,31.1787072243346,35.562040557667935,10.958333333333334,164,574,2.17680608365019,9,6.82319391634981
126,128,https://insights.blackcoffer.com/the-future-of-investing/,40,15,0.4545454462809919,0.05723204988841618,11.320512820512821,31.030577576443942,35.55878270464907,11.320512820512821,274,961,2.12797281993205,1,6.566251415628539
127,129,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,26,44,-0.2571428534693878,0.09681881037784397,9.791044776119403,36.1280487804878,40.044466690935565,9.791044776119403,237,723,2.216463414634146,2,6.7317073170731705
128,130,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,31,7,0.6315789307479229,0.0896226412980598,13.133333333333333,49.746192893401016,54.999526226734346,13.133333333333333,196,424,2.5736040609137056,0,7.781725888324873
129,131,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,33,41,-0.10810810664718776,0.11878009611752793,8.43939393939394,36.44524236983842,39.82099994559599,8.43939393939394,203,623,2.2692998204667862,10,6.798922800718133
130,132,https://insights.blackcoffer.com/obstacles-to-data-driven-healthcare/,40,40,0.0,0.09302325570578691,14.636363636363637,32.91925465838509,38.773800112930545,14.636363636363637,265,860,2.252173913043478,3,6.735403726708075
131,133,https://insights.blackcoffer.com/monetization-of-data-innovate-to-harvest-the-full-value-of-data/,44,13,0.5438596395814098,0.07949790783891506,12.277777777777779,42.98642533936651,47.897536450477624,12.277777777777779,285,717,2.506787330316742,0,7.251885369532428
132,134,https://insights.blackcoffer.com/traceability-of-information-master-your-data-capital/,27,24,0.05882352825836219,0.07254623033777208,13.06,42.57274119448698,47.796741194486984,13.06,278,703,2.4808575803981623,12,7.303215926493109
133,135,https://insights.blackcoffer.com/bank-risk-management-india/,30,25,0.09090908925619838,0.0709677418439126,11.704918032786885,33.61344537815126,38.295412591266015,11.704918032786885,240,775,2.130252100840336,0,6.4677871148459385
134,136,https://insights.blackcoffer.com/advance-analytics-for-refocusing-profits/,51,21,0.4166666608796297,0.09033877027561008,9.917808219178083,42.95580110497237,46.92292439264361,9.917808219178083,311,797,2.3577348066298343,0,7.212707182320442
135,137,https://insights.blackcoffer.com/role-of-big-data-analytics-banking-and-finance/,12,16,-0.14285713775510223,0.05679513173063868,10.204545454545455,37.193763919821826,41.27558210164001,10.204545454545455,167,493,2.267260579064588,0,6.685968819599109
136,138,https://insights.blackcoffer.com/mitigating-bank-risk-management/,44,61,-0.16190476036281182,0.12851897169091925,15.019607843137255,34.07310704960835,40.080950186863255,15.019607843137255,261,817,2.2232375979112273,2,6.774151436031332
137,139,https://insights.blackcoffer.com/future-of-bank-risk-management/,20,59,-0.4936708798269509,0.1736263732447772,10.973684210526315,34.77218225419664,39.16165593840717,10.973684210526315,145,455,2.1630695443645083,3,6.676258992805756
138,140,https://insights.blackcoffer.com/advanced-analytics-redefining-banking/,43,17,0.43333332611111125,0.06841505123327817,13.616666666666667,37.9436964504284,43.39036311709506,13.616666666666667,310,877,2.248470012239902,18,6.9877600979192165
139,141,https://insights.blackcoffer.com/marketing-analytics-needs/,55,2,0.9298245450907975,0.06713780910820046,9.884615384615385,42.80155642023346,46.75540257407961,9.884615384615385,330,849,2.3800259403372244,11,7.110246433203631
140,142,https://insights.blackcoffer.com/big-data-analytics-to-bring-transparency-and-good-governance/,31,19,0.23999999520000012,0.09578544042952981,13.5,45.06172839506173,50.461728395061726,13.5,219,522,2.4444444444444446,0,7.181069958847736
141,143,https://insights.blackcoffer.com/how-political-leaders-will-shape-tomorrow-using-big-data-analytics/,32,18,0.2799999944000001,0.0776397514322364,15.1,40.06622516556291,46.10622516556291,15.1,242,644,2.4089403973509933,4,7.1490066225165565
142,144,https://insights.blackcoffer.com/big-data-and-analytics-to-help-form-political-leaders-win-election/,29,19,0.20833332899305565,0.08510638282782557,9.641509433962264,39.726027397260275,43.58263117084518,9.641509433962264,203,564,2.3737769080234834,0,6.902152641878669
143,145,https://insights.blackcoffer.com/the-emergence-of-data-analytics/,11,10,0.04761904535147403,0.059154929410831184,11.241379310344827,38.65030674846626,43.14685847260419,11.241379310344827,126,355,2.3190184049079754,2,6.742331288343558
144,146,https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies-2/,58,16,0.5675675598977357,0.0836158191145584,10.0625,42.608695652173914,46.63369565217391,10.0625,343,885,2.4298136645962733,6,7.17888198757764
145,147,https://insights.blackcoffer.com/the-prospective-recipe-of-success-in-the-age-of-analytics/,28,19,0.19148935762788602,0.06500691553940952,9.632352941176471,43.3587786259542,47.21171980242479,9.632352941176471,284,723,2.3099236641221372,9,6.949618320610687
146,148,https://insights.blackcoffer.com/using-people-analytics-to-drive-business-performance/,19,8,0.4074073923182447,0.07068062808722349,10.235294117647058,29.885057471264368,33.97917511832319,10.235294117647058,104,382,2.0919540229885056,5,6.589080459770115
147,149,https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies/,28,30,-0.03448275802615935,0.08417997085024678,10.112903225806452,36.68261562998405,40.72777692030663,10.112903225806452,230,689,2.2822966507177034,6,6.755980861244019
148,150,https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,40,58,-0.18367346751353605,0.09542356368507929,13.67142857142857,39.08045977011494,44.54903119868637,13.67142857142857,374,1027,2.276907001044932,1,6.900731452455591
149,151,https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,35,11,0.5217391190926278,0.06855439632108137,9.166666666666666,42.14876033057851,45.815426997245176,9.166666666666666,255,671,2.396694214876033,5,7.087603305785124
150,152,https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,36,5,0.7560975425342064,0.07167832155300993,11.434782608695652,41.254752851711025,45.82866589518929,11.434782608695652,217,572,2.3555133079847907,1,7.08745247148289
151,153,https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,17,15,0.06249999804687507,0.05904059029697308,9.627450980392156,39.5112016293279,43.36218202148476,9.627450980392156,194,542,2.319755600814664,3,6.967413441955194
152,154,https://insights.blackcoffer.com/analytics-healthcare-industry/,45,25,0.2857142816326531,0.11345218782260585,11.591836734693878,42.25352112676056,46.89025582063811,11.591836734693878,240,617,2.454225352112676,1,7.195422535211268
153,155,https://insights.blackcoffer.com/business-analytics-textile-industry/,37,6,0.7209302157923206,0.0599721059135675,20.727272727272727,46.63742690058479,54.92833599149388,20.727272727272727,319,717,2.492690058479532,3,7.295321637426901
154,156,https://insights.blackcoffer.com/big-data-marketing-reality/,22,11,0.33333332323232356,0.058407079542642334,10.770833333333334,33.65570599613153,37.96403932946487,10.770833333333334,174,565,2.2127659574468086,1,6.71953578336557
155,157,https://insights.blackcoffer.com/understanding-millennial-market/,19,14,0.15151514692378343,0.09401709374923906,14.954545454545455,30.3951367781155,36.376954959933684,14.954545454545455,100,351,2.0972644376899696,3,6.76595744680851
156,158,https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,19,2,0.8095237709750585,0.04895104883694394,10.594594594594595,41.58163265306123,45.819470490899064,10.594594594594595,163,429,2.385204081632653,1,7.005102040816326
157,159,https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,43,8,0.6862744963475589,0.10365853637467777,15.96551724137931,35.85313174946004,42.23933864601177,15.96551724137931,166,492,2.323974082073434,0,7.077753779697624
158,160,https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,18,3,0.7142856802721105,0.054123711200712084,11.516129032258064,38.095238095238095,42.70168970814132,11.516129032258064,136,388,2.291316526610644,1,6.733893557422969
159,161,https://insights.blackcoffer.com/digital-transformation-oil-gas/,21,20,0.024390243307555043,0.09761904738662132,14.555555555555555,48.091603053435115,53.91382527565734,14.555555555555555,189,420,2.4529262086513994,1,7.114503816793893
160,162,https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,23,7,0.5333333155555561,0.06651884685915999,17.04,39.201877934272304,46.017877934272306,17.04,167,451,2.232394366197183,0,6.622065727699531
161,163,https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,18,3,0.7142856802721105,0.05454545440377804,15.041666666666666,43.767313019390585,49.78397968605725,15.041666666666666,158,385,2.398891966759003,0,6.883656509695291
162,164,https://insights.blackcoffer.com/role-big-data-cyber-security/,28,26,0.037037036351165994,0.10931174066940944,16.03448275862069,47.956989247311824,54.3707823507601,16.03448275862069,223,494,2.58494623655914,0,7.286021505376344
163,165,https://insights.blackcoffer.com/role-big-data-healthcare/,48,54,-0.05882352883506344,0.13110539828906762,12.892857142857142,41.96675900277008,47.12390185991294,12.892857142857142,303,778,2.4293628808864267,0,7.267313019390581
164,166,https://insights.blackcoffer.com/data-driven-dashboards/,22,8,0.4666666511111116,0.05628517813079704,10.844444444444445,30.737704918032787,35.075482695810564,10.844444444444445,150,533,2.1721311475409837,1,6.713114754098361
165,167,https://insights.blackcoffer.com/role-big-data-academia/,30,18,0.2499999947916668,0.05680473366058612,10.41891891891892,33.0739299610895,37.241497528657064,10.41891891891892,255,845,2.264591439688716,15,6.844357976653696
166,168,https://insights.blackcoffer.com/sales-forecasting-in-retail/,31,19,0.23999999520000012,0.08156606838243709,14.325,36.99825479930192,42.72825479930192,14.325,212,613,2.345549738219895,0,7.047120418848167
167,169,https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,15,44,-0.4915254153978743,0.0904907974072227,11.538461538461538,38.0,42.61538461538461,11.538461538461538,228,652,2.341666666666667,11,6.821666666666666
168,170,https://insights.blackcoffer.com/data-exfiltration/,4,7,-0.2727272479338866,0.034374999892578126,10.851851851851851,35.153583617747444,39.494324358488186,10.851851851851851,103,320,2.262798634812287,12,6.805460750853243
169,171,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,23,13,0.2777777700617286,0.08391608372047533,17.652173913043477,30.788177339901477,37.84904690511887,17.652173913043477,125,429,2.226600985221675,1,6.879310344827586
